Name,Fault_Loc,Total_Lines,Type,Line,Verify,Fault_Loc_Percentage,Total_Lines_Num,Category,Repaired,Attempt,Repair_Line,Repair_Fix,Repair_Original,Repair_Same
Prog-Fun-Solutions_tmp_tmp7_gmnz5f_extra_sum_4,[''],"[12, 13, 14, 15, 23, 27, 33]",int,27.0,False,0.0,7,Others,False,,,,k := k-1;,False
dafny-synthesis_task_id_476_0,"['5', ' 6', ' 8', ' 15', ' 16', ' 17', ' 18', ' 23']","[5, 6, 8, 15, 16, 17, 17, 18, 23]",int,23.0,True,88.88888888888889,9,Others,True,0,23,sum := minVal + maxVal; //buggy line,sum := minVal + maxVal;,True
DafnyPrograms_tmp_tmp74_f9k_c_invertarray_1,"['8', ' 10', ' 19', ' 20']","[8, 10, 19, 20]",void,20.0,True,100.0,4,100%,True,0,20,index := index + 1;,index := index + 1;,True
CVS-handout1_tmp_tmptm52no3k_2_4,"['36', ' 37', ' 38', ' 44', ' 45']","[36, 37, 38, 44, 45]",List(T),45.0,True,100.0,5,100%,True,0,45,i := i - 1; //buggy line,i := i-1;,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Percentile_0,"['28', ' 29', ' 31', ' 36', ' 37']","[28, 29, 31, 36, 37]",int,36.0,True,100.0,5,100%,False,,,,i := i + 1;,False
Programmverifikation-und-synthese_tmp_tmppurk6ime_example_DafnyIntro_01_Simple_Loops_4,"['30', ' 34', ' 35']","[28, 29, 30, 34, 35]",int,35.0,True,60.0,5,Others,True,0,35,sum := sum + i; //buggy line,sum := sum + i;,True
Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_05_Hoangkim_ex_05_Hoangkim_0,"['14', ' 19', ' 24']","[12, 13, 14, 19, 24]",nat,19.0,True,60.0,5,Others,True,1,19,"a, b := b, a + b;","a,b := b,a+b;",True
Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 3_InsertionSortMultiset_0,"['20', ' 21', ' 23', ' 25', ' 49']","[20, 21, 23, 25, 27, 34, 35, 37, 39, 41, 44, 45, 49]",int,34.0,False,38.46153846153847,13,Others,False,,,,var m := p + (q-p)/2;,False
veri-sparse_tmp_tmp15fywna6_dafny_dspmspv_4,"['82', ' 83', ' 85', ' 88', ' 91', ' 94', ' 100', ' 101', ' 102', ' 104', ' 113', ' 114', ' 115', ' 116', ' 117', ' 118', ' 119', ' 120', ' 121', ' 122', ' 123', ' 126']","[82, 83, 85, 86, 87, 88, 89, 90, 91, 94, 100, 101, 102, 104, 113, 114, 115, 116, 117, 118, 119, 120, 120, 121, 122, 122, 123, 126]",array(int),118.0,True,78.57142857142857,28,Others,True,0,118,kX := kX + 1;,kX := kX + 1;,True
Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_BinarySearch_4,"['9', ' 14', ' 16', ' 17', ' 19', ' 23']","[7, 9, 14, 16, 17, 18, 19, 23]",int,17.0,True,75.0,8,Others,True,0,17,lo := mid + 1; //buggy line,lo := mid + 1;,True
MIEIC_mfes_tmp_tmpq3ho7nve_TP3_binary_search_1,"['17', ' 23', ' 25', ' 26', ' 27']","[16, 17, 23, 24, 25, 25, 26, 26, 27, 27, 30]",int,23.0,True,45.45454545454545,11,Others,True,0,23,var mid := low + (high - low) / 2; //buggy line,var mid := low + (high - low) / 2;,True
Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSelSort_1,"['15', ' 16', ' 17', ' 25', ' 26', ' 27', ' 37', ' 38', ' 40', ' 41']","[15, 16, 17, 25, 26, 27, 37, 37, 38, 40, 41]",void,26.0,True,90.9090909090909,11,Others,True,0,26,var j := i + 1;,var j:=i+1;,True
dafny-synthesis_task_id_282_0,"['8', ' 9', ' 10', ' 15', ' 16']","[8, 9, 10, 15, 16]",array(int),15.0,True,100.0,5,100%,True,0,15,result[i] := a[i] - b[i];,result[i] := a[i] - b[i];,True
MFES_2021_tmp_tmpuljn8zd9_TheoreticalClasses_Power_3,"['20', ' 21', ' 23', ' 27', ' 28']","[20, 21, 23, 27, 28]",real,27.0,True,100.0,5,100%,True,1,27,p := p * x; //buggy line,p := p * x;,True
dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays_31,"['97', ' 98', ' 103', ' 104']","[97, 98, 103, 104]",void,104.0,True,100.0,4,100%,True,0,104,n := n + 1;  //buggy line,n := n + 1;,True
dafny-duck_tmp_tmplawbgxjo_ex3_9,"['15', ' 16', ' 17', ' 18', ' 20', ' 31', ' 32', ' 35', ' 36', ' 37', ' 38', ' 42', ' 43']","[15, 16, 17, 18, 20, 31, 32, 35, 35, 36, 37, 38, 41, 42, 43]",string,38.0,True,86.66666666666667,15,Others,True,0,38,aPointer := aPointer + 1;,aPointer := aPointer + 1;,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_Classics_8,"['17', ' 21', ' 22', ' 23', ' 27', ' 28', ' 30']","[15, 16, 17, 21, 22, 23, 27, 28, 30]",nat,30.0,True,77.77777777777779,9,Others,True,0,30,r := r + 1;,r := r + 1;,True
Programmverifikation-und-synthese_tmp_tmppurk6ime_example_DafnyIntro_01_Simple_Loops_12,"['51', ' 55', ' 56']","[49, 50, 51, 55, 56]",nat,56.0,True,60.0,5,Others,True,0,56,i := i + 1;,i := i+1;            // the step from i to i+1,False
Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum_9,"['25', ' 32', ' 33']","[25, 25, 26, 32, 32, 33]",int,25.0,True,50.0,6,Others,False,,,,var j:=v.Length-2; i:=v.Length - 1;,False
MIEIC_mfes_tmp_tmpq3ho7nve_exams_mt2_19_p4_6,"['10', ' 15', ' 16', ' 17', ' 20']","[8, 9, 10, 15, 16, 17, 19, 20]",nat,17.0,True,62.5,8,Others,True,0,17,r := r - i;,r := r - i;,True
Clover_copy_part_0,"['10', ' 11', ' 12']","[10, 10, 11, 12, 13, 17, 18, 21, 22, 29, 30]",array(int),18.0,False,27.27272727272727,11,Others,False,,,,i := i + 1;,False
dafny-synthesis_task_id_616_0,"['9', ' 10', ' 11', ' 16', ' 17']","[9, 10, 11, 16, 17]",array(int),16.0,True,100.0,5,100%,True,0,16,result[i] := a[i] % b[i]; //buggy line,result[i] := a[i] % b[i];,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_ReverseString_15,"['18', ' 19', ' 20', ' 21', ' 22', ' 28', ' 29', ' 30']","[16, 17, 18, 19, 20, 21, 22, 28, 29, 30]",array(char),29.0,True,80.0,10,Others,True,0,29,i := i + 1; //buggy line,i:=i+1;,True
Dafny_tmp_tmp0wu8wmfr_tests_Search1000_0,['33'],"[14, 15, 15, 19, 19, 23, 23, 24, 24, 25, 25, 26, 26, 27, 27, 28, 28, 29, 29, 33, 33]",int,19.0,False,4.761904761904762,21,Others,False,,,,if a[k+255] < x { k := k+256; },False
dafny-synthesis_task_id_145_2,"['5', ' 6', ' 8', ' 13', ' 14', ' 15', ' 16', ' 19']","[5, 6, 8, 13, 14, 15, 15, 16, 19]",int,19.0,True,88.88888888888889,9,Others,True,0,19,diff := maxVal - minVal;,diff := maxVal - minVal;,True
dafny-exercise_tmp_tmpouftptir_firstE_0,"['13', ' 6', ' 15']","[5, 6, 10, 11, 13, 15]",int,13.0,True,50.0,6,Others,True,0,13,i := i + 1;,i := i + 1;,True
dafleet_tmp_tmpa2e4kb9v_0001-0050_0005-longest-palindromic-substring_28,"['122', ' 123', ' 124', ' 125', ' 127', ' 129', ' 137', ' 140', ' 146', ' 147', ' 152', ' 153', ' 154', ' 157', ' 163', ' 165', ' 166', ' 169', ' 170', ' 171', ' 172', ' 173', ' 174', ' 176', ' 191']","[122, 123, 124, 125, 127, 129, 137, 141, 146, 147, 149, 151, 152, 153, 154, 157, 163, 165, 166, 167, 169, 170, 171, 172, 172, 173, 174, 175, 176, 177, 189, 190, 191, 122, 123, 124, 125, 127, 129, 137, 141, 146, 147, 149, 151, 152, 153, 154, 157, 163, 165, 166, 167, 169, 170, 171, 172, 172, 173, 174, 175, 176, 177, 189, 190, 191, 122, 123, 124, 125, 127, 129, 137, 141, 146, 147, 149, 151, 152, 153, 154, 157, 163, 165, 166, 167, 169, 170, 171, 172, 172, 173, 174, 175, 176, 177, 189, 190, 191, 122, 123, 124, 125, 127, 129, 137, 141, 146, 147, 149, 151, 152, 153, 154, 157, 163, 165, 166, 167, 169, 170, 171, 172, 172, 173, 174, 175, 176, 177, 189, 190, 191, 122, 123, 124, 125, 127, 129, 137, 141, 146, 147, 149, 151, 152, 153, 154, 157, 163, 165, 166, 167, 169, 170, 171, 172, 172, 173, 174, 175, 176, 177, 189, 190, 191]",string_int_int,165.0,True,15.151515151515152,165,Others,False,,,,var mirrored_center := old_center - (center - old_center);,False
Dafny-programs_tmp_tmpnso9eu7u_Algorithms + sorting_bubble-sort_8,"['23', ' 24', ' 25', ' 32', ' 33', ' 42', ' 44', ' 47', ' 49']","[23, 24, 25, 32, 33, 42, 44, 47, 49]",void,49.0,True,100.0,9,100%,True,0,49,i := i - 1; //buggy line,i := i-1;,True
AssertivePrograming_tmp_tmpwf43uz0e_MergeSort_0,"['22', ' 24', ' 25', ' 26', ' 30', ' 31', ' 35', ' 36', ' 37', ' 46', ' 47', ' 64', ' 66', ' 67']","[22, 22, 23, 24, 25, 26, 30, 31, 35, 36, 37, 46, 47, 55, 64, 66, 67, 68]",array(int),24.0,True,77.77777777777779,18,Others,False,,,,var mid: nat := a.Length / 2;,False
Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountEven_0,"['35', ' 41', ' 42']","[30, 32, 33, 34, 35, 41, 41, 42]",int,41.0,True,37.5,8,Others,False,,,,if (v[i]%2==0) {n:=n+1;},False
Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Quick_Sort_8,"['11', ' 12', ' 13', ' 14', ' 20', ' 21', ' 26', ' 23']","[11, 12, 13, 14, 20, 21, 22, 23, 26]",seq(int)_seq(int),26.0,True,88.88888888888889,9,Others,True,0,26,i := i + 1; //buggy line,i := i + 1;,True
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_LoopInvariant_1,"['6', ' 10']","[5, 6, 10]",int,10.0,True,66.66666666666666,3,Others,True,0,10,i := i + 1; //buggy line,i := i + 1;,True
test-generation-examples_tmp_tmptwyqofrp_RussianMultiplication_dafny_RussianMultiplication_0,"['16', ' 20', ' 21']","[8, 9, 10, 11, 13, 14, 16, 20, 21]",int,20.0,True,33.33333333333333,9,Others,True,0,20,res := res + m;  //buggy line,res := res + m;,True
Dafny_Learning_Experience_tmp_tmpuxvcet_u_week8_12_a3_search_findPositionOfIndex_4,"['11', ' 18', ' 24', ' 26']","[7, 8, 11, 18, 20, 24, 26, 30]",int_nat,26.0,True,50.0,8,Others,True,0,26,Count := Count + 1;,Count := Count + 1;,True
MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort_0,"['7', ' 8', ' 14', ' 15', ' 21', ' 22', ' 24']","[7, 8, 14, 15, 21, 22, 24]",void,22.0,True,100.0,7,100%,True,0,22,j := j - 1; //buggy line,j := j - 1;,True
Dafny-Projects_tmp_tmph399drhy_p2_arraySplit_15,"['16', ' 20', ' 21', ' 32', ' 33', ' 39', ' 40', ' 41']","[9, 11, 12, 14, 16, 20, 21, 32, 33, 39, 40, 41]",array(int)_array(int),41.0,True,66.66666666666666,12,Others,True,0,41,j := j + 1;,j := j + 1;,True
Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_fibonacci_3,"['12', ' 13', ' 14', ' 15', ' 21', ' 22']","[12, 13, 14, 15, 21, 22]",nat,21.0,True,100.0,6,100%,True,0,21,"x, y := y, x + y;","x, y := y, x + y; //multiplas atribuições",False
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny2_MajorityVote_7,"['84', ' 85', ' 86', ' 92', ' 93', ' 94', ' 95', ' 105']","[84, 85, 86, 92, 93, 94, 94, 95, 96, 97, 100, 104, 105, 108]",Candidate,93.0,True,57.14285714285714,14,Others,True,0,93,"n, c := n + 1, c + 1;","n, c := n + 1, c + 1;",True
veri-sparse_tmp_tmp15fywna6_dafny_dspmspv_23,"['82', ' 83', ' 85', ' 88', ' 91', ' 94', ' 100', ' 101', ' 102', ' 104', ' 113', ' 114', ' 115', ' 116', ' 117', ' 118', ' 119', ' 120', ' 121', ' 122', ' 123', ' 126']","[82, 83, 85, 86, 87, 88, 89, 90, 91, 94, 100, 101, 102, 104, 113, 114, 115, 116, 117, 118, 119, 120, 120, 121, 122, 122, 123, 126]",array(int),126.0,True,78.57142857142857,28,Others,True,0,126,n := n + 1;,n := n + 1;,True
AssertivePrograming_tmp_tmpwf43uz0e_Find_Substring_9,"['23', ' 27', ' 32', ' 38', ' 46', ' 48', ' 49', ' 51', ' 56', ' 58', ' 66', ' 81', ' 97', ' 24', ' 28']","[23, 24, 27, 27, 28, 31, 32, 38, 46, 48, 49, 51, 56, 58, 62, 66, 81, 92, 97]",bool_nat,66.0,True,78.94736842105263,19,Others,True,0,66,"i, j := i - 1, j - 1; //buggy line","i, j := i-1, j-1;",True
dafny-language-server_tmp_tmpkir0kenl_Test_vacid0_Composite_0,"['48', ' 49']","[48, 49, 50]",void,48.0,True,66.66666666666666,3,Others,True,0,48,var delta := x - val; //buggy line,var delta := x - val;,True
Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountEven_7,"['35', ' 41', ' 42']","[30, 32, 33, 34, 35, 41, 41, 42]",int,42.0,True,37.5,8,Others,True,0,42,i := i + 1;,i:=i+1;,True
Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 8_H8_11,"['17', ' 19', ' 20', ' 21', ' 22', ' 29', ' 30', ' 31', ' 33', ' 37', ' 40']","[17, 18, 19, 20, 21, 22, 29, 30, 31, 33, 36, 37, 40]",multiset(int)_int_multiset(int),33.0,True,84.61538461538461,13,Others,True,0,33,pre := pre + multiset{temp}; //buggy line,pre := pre + multiset{temp};,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_lc-remove-element_17,[''],"[6, 7, 8, 13, 14, 15, 16, 17, 18, 19, 21, 22]",int,22.0,False,0.0,12,Others,False,,,,i := i + 1;,False
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_variant examples_KatzManna_24,['37'],"[35, 36, 37, 41, 44, 46, 49]",void,49.0,False,14.285714285714285,7,Others,False,,,,y2 := y2 - y1;,False
Dafny_Verify_tmp_tmphq7j0row_Generated_Code_15_3,"['8', ' 12', ' 13']","[6, 7, 8, 12, 13]",int,12.0,True,60.0,5,Others,True,0,12,j := j + 1; //buggy line,j := j + 1;,True
Software-building-and-verification-Projects_tmp_tmp5tm1srrn_CVS-projeto_aula3_23,"['86', ' 87']","[86, 87, 89, 95, 96, 98]",int,98.0,False,33.33333333333333,6,Others,False,,,,ind := ind - 1;,False
Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBubbleSort_7,"['15', ' 16', ' 24', ' 27', ' 39', ' 40', ' 43', ' 47']","[15, 16, 24, 27, 39, 40, 43, 47]",void,43.0,True,100.0,8,100%,True,0,43,j := j - 1;,j:=j-1;,True
HATRA-2022-Paper_tmp_tmp5texxy8l_copilot_verification_Sort Array_sort_array_0,"['12', ' 13', ' 20', ' 21', ' 29', ' 33', ' 35', ' 37', ' 39']","[12, 13, 20, 21, 29, 31, 32, 33, 35, 37, 39]",array(int),35.0,True,81.81818181818183,11,Others,True,0,35,j := j + 1;,j := j + 1;,True
Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSelSort_0,"['15', ' 16', ' 17', ' 25', ' 26', ' 27', ' 37', ' 38', ' 40', ' 41']","[15, 16, 17, 25, 26, 27, 37, 37, 38, 40, 41]",void,26.0,True,90.9090909090909,11,Others,False,,,,var j:=i+1;,False
dafny-synthesis_task_id_644_9,"['23', ' 24', ' 25', ' 31', ' 32']","[23, 24, 25, 31, 32]",void,23.0,True,100.0,5,100%,True,0,23,var l := k - 1;,var l := k - 1;,True
Dafny-Exercises_tmp_tmpjm75muf__Session8Exercises_ExerciseInsertionSort_0,"['15', ' 17', ' 25', ' 26', ' 27', ' 37', ' 38', ' 42', ' 43']","[15, 17, 25, 26, 27, 37, 38, 42, 43]",void,38.0,True,100.0,9,100%,True,0,38,j := j - 1;,j := j - 1;,True
Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBinarySearch_7,"['11', ' 17', ' 18', ' 19', ' 20']","[10, 11, 17, 18, 19, 20, 20, 22]",int,17.0,True,62.5,8,Others,False,,,,var m:=(c+f)/2;,False
Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum_7,"['25', ' 32', ' 33']","[25, 25, 26, 32, 32, 33]",int,25.0,True,50.0,6,Others,False,,,,var j:=v.Length-2; i:=v.Length - 1;,False
Prog-Fun-Solutions_tmp_tmp7_gmnz5f_extra_mod_0,[''],"[11, 12, 13, 14, 20, 24, 26, 30, 32, 38]",nat,24.0,False,0.0,10,Others,False,,,,x := x + y;,False
cmsc433_tmp_tmpe3ob3a0o_dafny_project1_p1-assignment-2_8,['52'],[52],int_int,52.0,True,100.0,1,100%,False,,,,"return m / n, m % n;",False
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_LoopInvariant_5,"['20', ' 24']","[19, 20, 24]",int,24.0,True,66.66666666666666,3,Others,True,0,24,i := i + 1; //buggy line,i := i + 1;,True
Dafny_Verify_tmp_tmphq7j0row_Test_Cases_solved_1_select_7,"['6', ' 7', ' 13', ' 14', ' 20', ' 23', ' 25', ' 26', ' 28']","[6, 7, 13, 14, 20, 21, 23, 25, 26, 28]",void,28.0,True,90.0,10,Others,True,0,28,n := n + 1;,n := n + 1;,True
Clover_cal_ans_0,"['6', ' 7', ' 10', ' 11']","[6, 7, 10, 11]",int_int,10.0,True,100.0,4,100%,True,0,6,"x, y := 27, 2; //buggy line",x := x+1;,False
Clover_canyon_search_1,"['8', ' 9', ' 10', ' 16', ' 17', ' 19', ' 20', ' 21', ' 22']","[8, 9, 10, 16, 17, 18, 19, 20, 21, 22]",nat,20.0,True,90.0,10,Others,True,0,20,m := m + 1;,m:=m+1;,True
MFS_tmp_tmpmmnu354t_Testes anteriores_T2_ex5_2020_2_0,['12'],"[4, 5, 10, 10, 11, 11, 11, 12, 12, 14]",bool,12.0,True,10.0,10,Others,True,2,12,i := i + 1;,else {i := i + 1; },False
Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_10_Hoangkim_ex10_hoangkim_4,"['8', ' 11', ' 12', ' 13']","[5, 6, 7, 8, 11, 12, 13]",nat,12.0,True,57.14285714285714,7,Others,True,0,12,sqn := sqn + x;,sqn := sqn+x;,True
dafny-exercise_tmp_tmpouftptir_prac3_ex2_5,"['6', ' 7', ' 14', ' 15', ' 17']","[6, 7, 14, 15, 17]",void,17.0,True,100.0,5,100%,True,0,17,i := i + 1;,i := i + 1;,True
cmsc433_tmp_tmpe3ob3a0o_dafny_project1_p1-assignment-2_11,['52'],[52],int_int,52.0,True,100.0,1,100%,False,,,,"return m / n, m % n;",False
SENG2011_tmp_tmpgk5jq85q_flex_ex5_0,"['14', ' 7', ' 16']","[6, 7, 11, 12, 14, 16]",int,14.0,True,50.0,6,Others,True,0,14,i := i + 1;,i := i + 1;,True
dafny-synthesis_task_id_603_7,"['7', ' 8', ' 9', ' 15', ' 16', ' 18']","[7, 8, 9, 15, 16, 18]",seq(int),18.0,True,100.0,6,100%,True,0,18,i := i + 1;,i := i + 1;,True
dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_Cubes_3,"['12', ' 20', ' 21', ' 22', ' 23']","[8, 9, 10, 11, 12, 19, 20, 21, 22, 23]",void,20.0,True,50.0,10,Others,True,0,20,c := c + k; //buggy line,c := c + k;,True
Software-Verification_tmp_tmpv4ueky2d_Remove Element_remove_element_19,[''],"[8, 9, 11, 16, 18, 20, 22, 23, 24, 25, 28, 29]",int,29.0,False,0.0,12,Others,False,,,,i := i + 1;,False
assertive-programming-assignment-1_tmp_tmp3h_cj44u_ProdAndCount_5,"['70', ' 72']","[50, 51, 52, 53, 55, 56, 62, 63, 64, 65, 66, 69, 70, 72, 74, 75]",int_nat,70.0,True,12.5,16,Others,False,,,,count := count+1;,False
Prog-Fun-Solutions_tmp_tmp7_gmnz5f_extra_pow_5,"['11', ' 17', ' 21']","[9, 10, 11, 17, 21, 26]",nat,21.0,True,50.0,6,Others,True,0,21,k := k + 1; //buggy line,k := k + 1;,True
dafny_projects_tmp_tmpjutqwjv4_tutorial_tutorial_16,"['65', ' 66', ' 77']","[57, 58, 59, 63, 65, 66, 67, 67, 68, 69, 71, 74, 75, 76, 77]",int,63.0,False,20.0,15,Others,False,,,,var mid : int := (low + high) / 2;,False
Formal_Verification_With_Dafny_tmp_tmp5j79rq48_LimitedStack_4,"['84', ' 85']","[83, 84, 85]",int,84.0,True,66.66666666666666,3,Others,True,0,84,top := top - 1; //buggy line,top := top - 1;,True
Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_multiplicador_4,"['14', ' 18', ' 19']","[10, 11, 13, 14, 18, 19, 21]",nat,19.0,True,42.85714285714285,7,Others,True,0,19,m := m - 1;,m := m -1;,True
Software-Verification_tmp_tmpv4ueky2d_Remove Duplicates from Sorted Array_remove_duplicates_from_sorted_array_4,"['8', ' 9', ' 11', ' 12', ' 20', ' 22', ' 23', ' 26']","[8, 9, 11, 12, 20, 22, 23, 26]",seq(int),26.0,True,100.0,8,100%,True,0,26,i := i + 1;,i := i + 1;,True
Dafny-Practice_tmp_tmphnmt4ovh_Pattern Matching_24,"['7', ' 9', ' 13', ' 6', ' 17', ' 19', ' 24', ' 25', ' 30', ' 33', ' 34', ' 37', ' 38', ' 40', ' 49', ' 62', ' 63', ' 64', ' 69', ' 74', ' 75', ' 78']","[6, 7, 9, 13, 17, 19, 24, 25, 27, 30, 33, 34, 37, 38, 40, 45, 46, 49, 60, 62, 63, 64, 69, 74, 75, 78, 86, 89, 94, 96, 103]",set(nat),78.0,True,70.96774193548387,31,Others,True,0,78,offsets := offsets + {i};,offsets := offsets + {i};,True
assertive-programming-assignment-1_tmp_tmp3h_cj44u_FindRange_0,"['187', ' 193', ' 194', ' 196', ' 200', ' 204']","[185, 186, 187, 193, 194, 196, 199, 200, 204]",nat,193.0,True,66.66666666666666,9,Others,True,0,193,var middle := (low + high) / 2; //buggy line,var middle:= low + ((high - low) / 2);,False
dafny-synthesis_task_id_261_7,"['7', ' 8', ' 9', ' 14', ' 15']","[7, 8, 9, 14, 15]",seq(int),15.0,True,100.0,5,100%,True,0,15,i := i + 1;,i := i + 1;,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_variant examples_KatzManna_37,"['61', ' 64', ' 65', ' 68', ' 69', ' 73', ' 74', ' 76', ' 78', ' 79']","[59, 60, 61, 64, 65, 68, 69, 73, 74, 76, 78, 79, 81]",int,74.0,True,76.92307692307693,13,Others,True,0,74,c := c - 1;,c := c - 1;,True
Dafny_tmp_tmpmvs2dmry_examples2_8,"['21', ' 22', ' 24', ' 29', ' 30', ' 35', ' 36', ' 38']","[21, 22, 24, 29, 30, 35, 36, 38]",nat,35.0,True,100.0,8,100%,False,,,,res := res+1;,False
dafleet_tmp_tmpa2e4kb9v_0001-0050_0005-longest-palindromic-substring_92,['412'],[412],void,412.0,True,100.0,1,100%,False,,,,"var left, right := c - (r + 1), c + (r + 1);",False
HATRA-2022-Paper_tmp_tmp5texxy8l_copilot_verification_Sort Array_sort_array_1,"['12', ' 13', ' 20', ' 21', ' 29', ' 33', ' 35', ' 37', ' 39']","[12, 13, 20, 21, 29, 31, 32, 33, 35, 37, 39]",array(int),35.0,True,81.81818181818183,11,Others,True,0,35,j := j + 1;,j := j + 1;,True
formal-verification_tmp_tmpoepcssay_strings3_11,['131'],"[119, 120, 121, 125, 126, 127, 129, 131]",nat,129.0,False,12.5,8,Others,False,,,,len := len - 1;,False
Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum_12,"['26', ' 32', ' 33']","[25, 25, 26, 32, 32, 33]",int,33.0,True,50.0,6,Others,True,0,33,j := j - 1; //buggy line,j:=j-1;,True
Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_algorithms and leetcode_leetcode_FindPivotIndex_12,"['116', ' 117', ' 118', ' 121', ' 128', ' 130', ' 131', ' 143', ' 147', ' 148', ' 151', ' 154', ' 156']","[116, 117, 118, 121, 128, 130, 131, 142, 143, 147, 148, 151, 154, 156]",int,131.0,True,92.85714285714286,14,Others,True,0,131,i := i + 1;,i := i + 1;,True
dafny-language-server_tmp_tmpkir0kenl_Test_VSI-Benchmarks_b1_9,"['15', ' 16', ' 25', ' 28', ' 29']","[14, 15, 16, 17, 20, 21, 23, 24, 25, 28, 29]",int,28.0,True,45.45454545454545,11,Others,True,0,28,r := r + 1;,r := r + 1;,True
assertive-programming-assignment-1_tmp_tmp3h_cj44u_ProdAndCount_3,"['70', ' 72']","[50, 51, 52, 53, 55, 56, 62, 63, 64, 65, 66, 69, 70, 72, 74, 75]",int_nat,66.0,False,12.5,16,Others,False,,,,prod := prod*curr;,False
groupTheory_tmp_tmppmmxvu8h_assignment1_8,['106'],[106],void,106.0,True,100.0,1,100%,True,0,106,"ghost var L, R := (A + B) + C, A + (B + C);","var L,R := (A + B) + C, A + (B + C);",True
cs245-verification_tmp_tmp0h_nxhqp_A8_Q1_4,"['13', ' 17', ' 19', ' 25', ' 27']","[13, 17, 19, 25, 27]",int,27.0,True,100.0,5,100%,True,0,27,y := y - 1; //buggy line,y := y-1;,True
dafny-programs_tmp_tmpcwodh6qh_src_factorial_5,"['10', ' 11', ' 12', ' 16', ' 17']","[10, 11, 12, 16, 17]",nat,17.0,True,100.0,5,100%,True,0,17,i := i + 1;,i := i + 1;,True
vfag_tmp_tmpc29dxm1j_mergesort_9,"['57', ' 58', ' 60', ' 69', ' 70', ' 78', ' 79', ' 81', ' 90', ' 91', ' 98', ' 99', ' 100', ' 102', ' 113', ' 119', ' 121', ' 122', ' 151', ' 126', ' 128', ' 129', ' 135', ' 137', ' 138', ' 142', ' 144', ' 145']","[54, 55, 57, 58, 60, 69, 70, 75, 76, 78, 79, 81, 90, 91, 96, 98, 99, 100, 104, 113, 115, 119, 119, 121, 122, 126, 126, 128, 129, 133, 135, 137, 138, 142, 142, 144, 145, 151]",void,91.0,True,73.68421052631578,38,Others,True,0,91,k := k + 1;,k := k + 1 ;,True
Clover_quotient_2,"['7', ' 11', ' 12']","[5, 6, 7, 11, 12]",int_int,11.0,True,60.0,5,Others,True,0,11,r := r - y;,r:=r-y;,True
verified-using-dafny_tmp_tmp7jatpjyn_longestZero_15,"['16', ' 17', ' 18', ' 22', ' 20', ' 23', ' 30', ' 31', ' 35', ' 33']","[16, 17, 18, 20, 20, 22, 23, 30, 31, 33, 33, 35, 39, 40, 41, 43, 55, 57, 58, 60]",int_int,60.0,False,50.0,20,Others,False,,,,idx := idx + 1;,False
dafny-duck_tmp_tmplawbgxjo_p1_5,"['12', ' 16', ' 18']","[10, 11, 12, 16, 18]",int,18.0,True,60.0,5,Others,True,0,18,i := i + 1;,i := i + 1;,True
MIEIC_mfes_tmp_tmpq3ho7nve_exams_mt2_19_p4_7,"['10', ' 15', ' 16', ' 17', ' 20']","[8, 9, 10, 15, 16, 17, 19, 20]",nat,17.0,True,62.5,8,Others,True,2,17,r := r - i;,r := r - i;,True
